fpr,tpr
0.0,0.0
0.0,0.0007407407407407407
0.0,0.0014814814814814814
0.0,0.0022222222222222222
0.0,0.002962962962962963
0.0,0.003703703703703704
0.0,0.0044444444444444444
0.0,0.005185185185185185
0.0,0.005925925925925926
0.0,0.006666666666666667
0.0,0.007407407407407408
0.0,0.008148148148148147
0.0,0.008888888888888889
0.0,0.00962962962962963
0.0,0.01037037037037037
0.0,0.011111111111111112
0.0,0.011851851851851851
0.0,0.012592592592592593
0.0,0.013333333333333334
0.0,0.014074074074074074
0.0,0.014814814814814815
0.0,0.015555555555555555
0.0,0.016296296296296295
0.0,0.017037037037037038
0.0,0.017777777777777778
0.0,0.018518518518518517
0.0,0.01925925925925926
0.0,0.02
0.0,0.02074074074074074
0.0,0.02148148148148148
0.0,0.022222222222222223
0.0,0.022962962962962963
0.0,0.023703703703703703
0.0,0.024444444444444446
0.0,0.025185185185185185
0.0,0.025925925925925925
0.0,0.02666666666666667
0.0,0.027407407407407408
0.0,0.028148148148148148
0.0,0.028888888888888888
0.0,0.02962962962962963
0.0,0.03037037037037037
4.415011037527594e-05,0.03037037037037037
4.415011037527594e-05,0.03111111111111111
4.415011037527594e-05,0.03185185185185185
4.415011037527594e-05,0.03259259259259259
4.415011037527594e-05,0.03333333333333333
4.415011037527594e-05,0.034074074074074076
4.415011037527594e-05,0.03481481481481481
4.415011037527594e-05,0.035555555555555556
4.415011037527594e-05,0.0362962962962963
4.415011037527594e-05,0.037037037037037035
4.415011037527594e-05,0.03777777777777778
4.415011037527594e-05,0.03851851851851852
8.830022075055188e-05,0.03851851851851852
8.830022075055188e-05,0.03925925925925926
8.830022075055188e-05,0.04
8.830022075055188e-05,0.040740740740740744
8.830022075055188e-05,0.04148148148148148
8.830022075055188e-05,0.042222222222222223
8.830022075055188e-05,0.04296296296296296
8.830022075055188e-05,0.0437037037037037
8.830022075055188e-05,0.044444444444444446
8.830022075055188e-05,0.04518518518518518
8.830022075055188e-05,0.045925925925925926
8.830022075055188e-05,0.04666666666666667
8.830022075055188e-05,0.047407407407407405
8.830022075055188e-05,0.04814814814814815
8.830022075055188e-05,0.04888888888888889
8.830022075055188e-05,0.04962962962962963
8.830022075055188e-05,0.05037037037037037
8.830022075055188e-05,0.051111111111111114
8.830022075055188e-05,0.05185185185185185
8.830022075055188e-05,0.052592592592592594
8.830022075055188e-05,0.05333333333333334
8.830022075055188e-05,0.05407407407407407
8.830022075055188e-05,0.054814814814814816
8.830022075055188e-05,0.05555555555555555
8.830022075055188e-05,0.056296296296296296
8.830022075055188e-05,0.05703703703703704
8.830022075055188e-05,0.057777777777777775
8.830022075055188e-05,0.05851851851851852
8.830022075055188e-05,0.05925925925925926
8.830022075055188e-05,0.06
8.830022075055188e-05,0.06074074074074074
0.00013245033112582781,0.06074074074074074
0.00013245033112582781,0.061481481481481484
0.00013245033112582781,0.06222222222222222
0.00017660044150110375,0.06222222222222222
0.00017660044150110375,0.06296296296296296
0.00017660044150110375,0.0637037037037037
0.00017660044150110375,0.06444444444444444
0.00017660044150110375,0.06518518518518518
0.00017660044150110375,0.06592592592592593
0.00017660044150110375,0.06666666666666667
0.00017660044150110375,0.0674074074074074
0.00017660044150110375,0.06814814814814815
0.00017660044150110375,0.06888888888888889
0.00017660044150110375,0.06962962962962962
0.00017660044150110375,0.07037037037037037
0.00017660044150110375,0.07111111111111111
0.00017660044150110375,0.07185185185185185
0.00017660044150110375,0.0725925925925926
0.00017660044150110375,0.07333333333333333
0.00017660044150110375,0.07407407407407407
0.00017660044150110375,0.07481481481481482
0.00017660044150110375,0.07555555555555556
0.00017660044150110375,0.07629629629629629
0.00017660044150110375,0.07703703703703704
0.00017660044150110375,0.07777777777777778
0.00017660044150110375,0.07851851851851852
0.0002207505518763797,0.07851851851851852
0.0002207505518763797,0.07925925925925927
0.0002207505518763797,0.08
0.0002207505518763797,0.08074074074074074
0.0002207505518763797,0.08148148148148149
0.0002207505518763797,0.08222222222222222
0.0002207505518763797,0.08296296296296296
0.0002207505518763797,0.0837037037037037
0.0002207505518763797,0.08444444444444445
0.0002207505518763797,0.08518518518518518
0.00026490066225165563,0.08518518518518518
0.00026490066225165563,0.08592592592592592
0.00026490066225165563,0.08666666666666667
0.00026490066225165563,0.0874074074074074
0.00026490066225165563,0.08814814814814814
0.00026490066225165563,0.08888888888888889
0.00026490066225165563,0.08962962962962963
0.00026490066225165563,0.09037037037037036
0.00026490066225165563,0.09111111111111111
0.00026490066225165563,0.09185185185185185
0.00026490066225165563,0.09259259259259259
0.00026490066225165563,0.09333333333333334
0.00026490066225165563,0.09407407407407407
0.00026490066225165563,0.09481481481481481
0.00026490066225165563,0.09555555555555556
0.00026490066225165563,0.0962962962962963
0.00026490066225165563,0.09703703703703703
0.00030905077262693157,0.09703703703703703
0.0003532008830022075,0.09703703703703703
0.00039735099337748344,0.09703703703703703
0.00039735099337748344,0.09777777777777778
0.00039735099337748344,0.09851851851851852
0.00039735099337748344,0.09925925925925926
0.00039735099337748344,0.1
0.00039735099337748344,0.10074074074074074
0.00039735099337748344,0.10148148148148148
0.00039735099337748344,0.10222222222222223
0.00039735099337748344,0.10296296296296296
0.00039735099337748344,0.1037037037037037
0.00039735099337748344,0.10444444444444445
0.00039735099337748344,0.10518518518518519
0.0004415011037527594,0.10518518518518519
