fpr,tpr
0.0,0.0
0.0,0.0026109660574412533
0.0,0.005221932114882507
0.0,0.007832898172323759
0.0,0.010443864229765013
0.0,0.013054830287206266
0.0,0.015665796344647518
0.0,0.018276762402088774
0.0,0.020887728459530026
0.0,0.02349869451697128
0.0,0.02610966057441253
0.0,0.028720626631853787
0.0,0.031331592689295036
0.0,0.033942558746736295
0.0,0.03655352480417755
0.0,0.0391644908616188
0.0,0.04177545691906005
0.0,0.044386422976501305
0.0,0.04699738903394256
0.0,0.04960835509138381
0.0,0.05221932114882506
0.0,0.05483028720626632
0.0,0.057441253263707574
0.0,0.06005221932114883
0.0,0.06266318537859007
0.0,0.06527415143603134
0.0,0.06788511749347259
0.0,0.07049608355091384
0.0,0.0731070496083551
0.0,0.07571801566579635
0.0001690045631232043,0.07571801566579635
0.0001690045631232043,0.0783289817232376
0.0001690045631232043,0.08093994778067885
0.0001690045631232043,0.0835509138381201
0.0001690045631232043,0.08616187989556136
0.0001690045631232043,0.08877284595300261
0.0001690045631232043,0.09138381201044386
0.0001690045631232043,0.09399477806788512
0.0001690045631232043,0.09660574412532637
0.0003380091262464086,0.09660574412532637
0.0003380091262464086,0.09921671018276762
0.0003380091262464086,0.10182767624020887
0.0003380091262464086,0.10443864229765012
0.0003380091262464086,0.10704960835509138
0.0003380091262464086,0.10966057441253264
0.0003380091262464086,0.1122715404699739
0.000507013689369613,0.1122715404699739
0.000507013689369613,0.11488250652741515
0.0006760182524928173,0.11488250652741515
0.0008450228156160216,0.11488250652741515
0.0008450228156160216,0.1174934725848564
0.001014027378739226,0.1174934725848564
0.001014027378739226,0.12010443864229765
0.001014027378739226,0.1227154046997389
0.001014027378739226,0.12532637075718014
0.001014027378739226,0.1279373368146214
0.001014027378739226,0.13054830287206268
0.001014027378739226,0.13315926892950392
0.001014027378739226,0.13577023498694518
0.001014027378739226,0.13838120104438642
0.001014027378739226,0.1409921671018277
0.001014027378739226,0.14360313315926893
0.001014027378739226,0.1462140992167102
0.001014027378739226,0.14882506527415143
0.0011830319418624302,0.14882506527415143
0.0011830319418624302,0.1514360313315927
0.0011830319418624302,0.15404699738903394
0.0011830319418624302,0.1566579634464752
0.0013520365049856345,0.1566579634464752
0.001521041068108839,0.1566579634464752
0.0016900456312320432,0.1566579634464752
0.0016900456312320432,0.15926892950391644
0.0016900456312320432,0.1618798955613577
0.0018590501943552475,0.1618798955613577
0.0018590501943552475,0.16449086161879894
0.0018590501943552475,0.1671018276762402
0.0018590501943552475,0.16971279373368145
0.0018590501943552475,0.17232375979112272
0.0018590501943552475,0.17493472584856398
0.002028054757478452,0.17493472584856398
0.0021970593206016562,0.17493472584856398
0.0021970593206016562,0.17754569190600522
0.0023660638837248605,0.17754569190600522
0.0025350684468480648,0.17754569190600522
0.0025350684468480648,0.1801566579634465
0.002704073009971269,0.1801566579634465
0.002704073009971269,0.18276762402088773
0.002704073009971269,0.185378590078329
0.002704073009971269,0.18798955613577023
0.002704073009971269,0.1906005221932115
0.002704073009971269,0.19321148825065274
0.002704073009971269,0.195822454308094
0.0028730775730944737,0.195822454308094
0.0028730775730944737,0.19843342036553524
0.0028730775730944737,0.2010443864229765
0.003042082136217678,0.2010443864229765
0.003042082136217678,0.20365535248041775
0.003042082136217678,0.206266318537859
0.0032110866993408822,0.206266318537859
0.0032110866993408822,0.20887728459530025
0.0033800912624640865,0.20887728459530025
0.0035490958255872907,0.20887728459530025
0.003718100388710495,0.20887728459530025
0.0038871049518336997,0.20887728459530025
0.004056109514956904,0.20887728459530025
0.004225114078080108,0.20887728459530025
0.004225114078080108,0.21148825065274152
0.0043941186412033125,0.21148825065274152
0.004563123204326517,0.21148825065274152
0.004732127767449721,0.21148825065274152
0.004901132330572926,0.21148825065274152
0.0050701368936961295,0.21148825065274152
0.0050701368936961295,0.21409921671018275
0.005239141456819334,0.21409921671018275
0.005239141456819334,0.21671018276762402
0.005239141456819334,0.2193211488250653
0.005408146019942538,0.2193211488250653
0.005408146019942538,0.22193211488250653
0.005408146019942538,0.2245430809399478
0.005408146019942538,0.22715404699738903
0.005408146019942538,0.2297650130548303
0.005577150583065743,0.2297650130548303
0.005577150583065743,0.23237597911227154
0.005746155146188947,0.23237597911227154
0.005746155146188947,0.2349869451697128
0.005746155146188947,0.23759791122715404
0.005746155146188947,0.2402088772845953
0.005746155146188947,0.24281984334203655
0.005915159709312151,0.24281984334203655
0.005915159709312151,0.2454308093994778
0.005915159709312151,0.24804177545691905
0.005915159709312151,0.2506527415143603
0.005915159709312151,0.25326370757180156
0.005915159709312151,0.2558746736292428
0.005915159709312151,0.2584856396866841
0.005915159709312151,0.26109660574412535
0.006084164272435356,0.26109660574412535
0.00625316883555856,0.26109660574412535
0.00625316883555856,0.26370757180156656
0.0064221733986817645,0.26370757180156656
0.0064221733986817645,0.26631853785900783
0.0064221733986817645,0.2689295039164491
0.0064221733986817645,0.27154046997389036
0.006591177961804969,0.27154046997389036
0.006760182524928173,0.27154046997389036
0.006760182524928173,0.2741514360313316
0.006929187088051378,0.2741514360313316
0.006929187088051378,0.27676240208877284
0.0070981916511745815,0.27676240208877284
0.007267196214297786,0.27676240208877284
0.00743620077742099,0.27676240208877284
0.007605205340544195,0.27676240208877284
